,cand_nm,economic_region,contb_receipt_dt_format,contb_receipt_amt
2694,"Romney, Mitt",Far West,2012-02-08 00:00:00,-250.0
2695,"Romney, Mitt",Far West,2012-02-10 00:00:00,-7590.0
2696,"Romney, Mitt",Far West,2012-02-13 00:00:00,-1000.0
2697,"Romney, Mitt",Far West,2012-02-14 00:00:00,-2500.0
2698,"Romney, Mitt",Far West,2012-02-17 00:00:00,-10000.0
2699,"Romney, Mitt",Far West,2012-02-21 00:00:00,-2500.0
2700,"Romney, Mitt",Far West,2012-02-24 00:00:00,-13855.0
2701,"Romney, Mitt",Far West,2012-02-28 00:00:00,-2500.0
2702,"Romney, Mitt",Far West,2012-02-29 00:00:00,-1250.0
2703,"Romney, Mitt",Far West,2012-03-01 00:00:00,-9800.0
2704,"Romney, Mitt",Far West,2012-03-02 00:00:00,-9375.0
2705,"Romney, Mitt",Far West,2012-03-06 00:00:00,-5500.0
2706,"Romney, Mitt",Far West,2012-03-07 00:00:00,-6837.0
2707,"Romney, Mitt",Far West,2012-03-08 00:00:00,-2500.0
2708,"Romney, Mitt",Far West,2012-03-15 00:00:00,-130.0
2709,"Romney, Mitt",Far West,2012-03-19 00:00:00,-200.0
2710,"Romney, Mitt",Far West,2012-03-21 00:00:00,-3500.0
2711,"Romney, Mitt",Far West,2012-03-22 00:00:00,-10.0
2712,"Romney, Mitt",Far West,2012-03-27 00:00:00,-500.0
2713,"Romney, Mitt",Far West,2012-03-29 00:00:00,-2581.0
2714,"Romney, Mitt",Far West,2012-04-02 00:00:00,-29512.5
2715,"Romney, Mitt",Far West,2012-04-03 00:00:00,-6500.0
2716,"Romney, Mitt",Far West,2012-04-04 00:00:00,-2500.0
2717,"Romney, Mitt",Far West,2012-04-05 00:00:00,-1250.0
2718,"Romney, Mitt",Far West,2012-04-09 00:00:00,-2000.0
2719,"Romney, Mitt",Far West,2012-04-11 00:00:00,-8.0
2720,"Romney, Mitt",Far West,2012-04-13 00:00:00,-8621.0
2721,"Romney, Mitt",Far West,2012-04-16 00:00:00,-1000.0
2722,"Romney, Mitt",Far West,2012-04-17 00:00:00,-640.0
2723,"Romney, Mitt",Far West,2012-04-18 00:00:00,-4284.58
2724,"Romney, Mitt",Far West,2012-04-19 00:00:00,-2300.0
2725,"Romney, Mitt",Far West,2012-04-20 00:00:00,-1000.0
2726,"Romney, Mitt",Far West,2012-04-24 00:00:00,-19296.12
2727,"Romney, Mitt",Far West,2012-04-26 00:00:00,-8925.119999999999
2728,"Romney, Mitt",Far West,2012-05-01 00:00:00,-302.0
2729,"Romney, Mitt",Far West,2012-05-03 00:00:00,-1500.0
2730,"Romney, Mitt",Far West,2012-05-04 00:00:00,-2500.0
2731,"Romney, Mitt",Far West,2012-05-06 00:00:00,-1000.0
2732,"Romney, Mitt",Far West,2012-05-07 00:00:00,-2500.0
2733,"Romney, Mitt",Far West,2012-05-09 00:00:00,-2520.12
2734,"Romney, Mitt",Far West,2012-05-10 00:00:00,-500.0
2735,"Romney, Mitt",Far West,2012-05-11 00:00:00,-2000.0
2736,"Romney, Mitt",Far West,2012-05-12 00:00:00,-1300.0
2737,"Romney, Mitt",Far West,2012-05-13 00:00:00,-2500.0
2738,"Romney, Mitt",Far West,2012-05-14 00:00:00,-45930.0
2739,"Romney, Mitt",Far West,2012-05-15 00:00:00,-3500.0
2740,"Romney, Mitt",Far West,2012-05-16 00:00:00,-250.0
2741,"Romney, Mitt",Far West,2012-05-17 00:00:00,-5850.0
2742,"Romney, Mitt",Far West,2012-05-18 00:00:00,-35425.0
2743,"Romney, Mitt",Far West,2012-05-19 00:00:00,-25.0
2744,"Romney, Mitt",Far West,2012-05-20 00:00:00,-2500.0
2745,"Romney, Mitt",Far West,2012-05-21 00:00:00,-24950.0
2746,"Romney, Mitt",Far West,2012-05-22 00:00:00,-56786.0
2747,"Romney, Mitt",Far West,2012-05-23 00:00:00,-2250.0
2748,"Romney, Mitt",Far West,2012-05-24 00:00:00,-12832.0
2749,"Romney, Mitt",Far West,2012-05-25 00:00:00,-1611.0
2750,"Romney, Mitt",Far West,2012-05-26 00:00:00,-500.0
2751,"Romney, Mitt",Far West,2012-05-29 00:00:00,-5000.0
2752,"Romney, Mitt",Far West,2012-05-30 00:00:00,-15225.0
2753,"Romney, Mitt",Far West,2012-05-31 00:00:00,-14786.0
2754,"Romney, Mitt",Far West,2012-06-01 00:00:00,-23573.0
2755,"Romney, Mitt",Far West,2012-06-02 00:00:00,-2500.0
2756,"Romney, Mitt",Far West,2012-06-03 00:00:00,-2500.0
2757,"Romney, Mitt",Far West,2012-06-04 00:00:00,-18313.0
2758,"Romney, Mitt",Far West,2012-06-06 00:00:00,-41500.0
2759,"Romney, Mitt",Far West,2012-06-07 00:00:00,-14208.0
2760,"Romney, Mitt",Far West,2012-06-08 00:00:00,-12510.0
2761,"Romney, Mitt",Far West,2012-06-11 00:00:00,-6700.0
2762,"Romney, Mitt",Far West,2012-06-12 00:00:00,-6500.0
2763,"Romney, Mitt",Far West,2012-06-13 00:00:00,-2500.0
2764,"Romney, Mitt",Far West,2012-06-14 00:00:00,-7500.0
2765,"Romney, Mitt",Far West,2012-06-15 00:00:00,-9000.0
2766,"Romney, Mitt",Far West,2012-06-18 00:00:00,-6397.0
2767,"Romney, Mitt",Far West,2012-06-19 00:00:00,-4250.0
2768,"Romney, Mitt",Far West,2012-06-20 00:00:00,-4250.0
2769,"Romney, Mitt",Far West,2012-06-21 00:00:00,-2250.0
2770,"Romney, Mitt",Far West,2012-06-22 00:00:00,-5413.0
2771,"Romney, Mitt",Far West,2012-06-25 00:00:00,-17861.0
2772,"Romney, Mitt",Far West,2012-06-26 00:00:00,-2835.0
2773,"Romney, Mitt",Far West,2012-06-27 00:00:00,-3025.0
2774,"Romney, Mitt",Far West,2012-06-28 00:00:00,-1013.0
2775,"Romney, Mitt",Far West,2012-06-29 00:00:00,-10000.0
2776,"Romney, Mitt",Far West,2012-06-30 00:00:00,-80457.36
2777,"Romney, Mitt",Far West,2012-07-01 00:00:00,-1000.0
2778,"Romney, Mitt",Far West,2012-07-02 00:00:00,-11151.0
2779,"Romney, Mitt",Far West,2012-07-03 00:00:00,-8197.69
2780,"Romney, Mitt",Far West,2012-07-05 00:00:00,-1050.0
2781,"Romney, Mitt",Far West,2012-07-06 00:00:00,-13060.67
2782,"Romney, Mitt",Far West,2012-07-09 00:00:00,-7500.0
2783,"Romney, Mitt",Far West,2012-07-10 00:00:00,-2500.0
2784,"Romney, Mitt",Far West,2012-07-11 00:00:00,-5232.0
2785,"Romney, Mitt",Far West,2012-07-13 00:00:00,-500.0
2786,"Romney, Mitt",Far West,2012-07-15 00:00:00,-2542.12
2787,"Romney, Mitt",Far West,2012-07-16 00:00:00,-7220.0
2788,"Romney, Mitt",Far West,2012-07-17 00:00:00,-50684.0
2789,"Romney, Mitt",Far West,2012-07-19 00:00:00,-32400.0
2790,"Romney, Mitt",Far West,2012-07-20 00:00:00,-13250.0
2791,"Romney, Mitt",Far West,2012-07-23 00:00:00,-4070.0
2792,"Romney, Mitt",Far West,2012-07-24 00:00:00,-50370.119999999995
2793,"Romney, Mitt",Far West,2012-07-25 00:00:00,-12100.0
2794,"Romney, Mitt",Far West,2012-07-26 00:00:00,-17507.0
2795,"Romney, Mitt",Far West,2012-07-27 00:00:00,-2630.0
2796,"Romney, Mitt",Far West,2012-07-30 00:00:00,-41595.0
2797,"Romney, Mitt",Far West,2012-07-31 00:00:00,-187080.0
2798,"Romney, Mitt",Far West,2012-08-02 00:00:00,-1250.0
2799,"Romney, Mitt",Far West,2012-08-03 00:00:00,-3725.0
2800,"Romney, Mitt",Far West,2012-08-04 00:00:00,-100.0
2801,"Romney, Mitt",Far West,2012-08-05 00:00:00,-55.0
2802,"Romney, Mitt",Far West,2012-08-06 00:00:00,-2500.0
2803,"Romney, Mitt",Far West,2012-08-07 00:00:00,-6000.0
2804,"Romney, Mitt",Far West,2012-08-08 00:00:00,-2500.0
2805,"Romney, Mitt",Far West,2012-08-09 00:00:00,-5015.0
2806,"Romney, Mitt",Far West,2012-08-10 00:00:00,-1000.0
2807,"Romney, Mitt",Far West,2012-08-11 00:00:00,-2868.0
2808,"Romney, Mitt",Far West,2012-08-12 00:00:00,-2525.0
2809,"Romney, Mitt",Far West,2012-08-13 00:00:00,-5005.0
2810,"Romney, Mitt",Far West,2012-08-14 00:00:00,-9700.0
2811,"Romney, Mitt",Far West,2012-08-15 00:00:00,-63545.0
2812,"Romney, Mitt",Far West,2012-08-16 00:00:00,-34405.0
2813,"Romney, Mitt",Far West,2012-08-17 00:00:00,-9005.5
2814,"Romney, Mitt",Far West,2012-08-19 00:00:00,-5000.0
2815,"Romney, Mitt",Far West,2012-08-20 00:00:00,-31202.0
2816,"Romney, Mitt",Far West,2012-08-21 00:00:00,-1530.0
2817,"Romney, Mitt",Far West,2012-08-22 00:00:00,-25500.0
2818,"Romney, Mitt",Far West,2012-08-23 00:00:00,-8425.0
2819,"Romney, Mitt",Far West,2012-08-24 00:00:00,-24125.0
2820,"Romney, Mitt",Far West,2012-08-26 00:00:00,-2555.5
2821,"Romney, Mitt",Far West,2012-08-27 00:00:00,-3434.5
2822,"Romney, Mitt",Far West,2012-08-28 00:00:00,-25872.5
2823,"Romney, Mitt",Far West,2012-08-30 00:00:00,-2520.0
2824,"Romney, Mitt",Far West,2012-08-31 00:00:00,-6237.0
2825,"Romney, Mitt",Far West,2012-09-01 00:00:00,-2880.0
2826,"Romney, Mitt",Far West,2012-09-02 00:00:00,-156.14000000000001
2827,"Romney, Mitt",Far West,2012-09-03 00:00:00,-5205.0
2828,"Romney, Mitt",Far West,2012-09-04 00:00:00,-9000.0
2829,"Romney, Mitt",Far West,2012-09-05 00:00:00,-1100.0
2830,"Romney, Mitt",Far West,2012-09-06 00:00:00,-2800.0
2831,"Romney, Mitt",Far West,2012-09-07 00:00:00,-8037.0
2832,"Romney, Mitt",Far West,2012-09-08 00:00:00,-2500.0
2833,"Romney, Mitt",Far West,2012-09-09 00:00:00,-79.5
2834,"Romney, Mitt",Far West,2012-09-10 00:00:00,-5000.0
2835,"Romney, Mitt",Far West,2012-09-11 00:00:00,-12465.5
2836,"Romney, Mitt",Far West,2012-09-12 00:00:00,-8365.0
2837,"Romney, Mitt",Far West,2012-09-13 00:00:00,-16100.0
2838,"Romney, Mitt",Far West,2012-09-14 00:00:00,-6816.5
2839,"Romney, Mitt",Far West,2012-09-15 00:00:00,-100.0
2840,"Romney, Mitt",Far West,2012-09-16 00:00:00,-641.0
2841,"Romney, Mitt",Far West,2012-09-17 00:00:00,-17017.0
2842,"Romney, Mitt",Far West,2012-09-18 00:00:00,-11060.0
2843,"Romney, Mitt",Far West,2012-09-19 00:00:00,-3500.0
2844,"Romney, Mitt",Far West,2012-09-20 00:00:00,-8500.0
2845,"Romney, Mitt",Far West,2012-09-21 00:00:00,-571.0
2846,"Romney, Mitt",Far West,2012-09-24 00:00:00,-28750.0
2847,"Romney, Mitt",Far West,2012-09-25 00:00:00,-5600.0
2848,"Romney, Mitt",Far West,2012-09-26 00:00:00,-21642.0
2849,"Romney, Mitt",Far West,2012-09-27 00:00:00,-3873.01
2850,"Romney, Mitt",Far West,2012-09-29 00:00:00,-19750.0
2851,"Romney, Mitt",Far West,2012-09-30 00:00:00,-8100.0
2852,"Romney, Mitt",Far West,2012-10-01 00:00:00,-550.0
2853,"Romney, Mitt",Far West,2012-10-02 00:00:00,-13.0
2854,"Romney, Mitt",Far West,2012-10-03 00:00:00,-8089.0
2855,"Romney, Mitt",Far West,2012-10-04 00:00:00,-16901.12
2856,"Romney, Mitt",Far West,2012-10-05 00:00:00,-5900.0
2857,"Romney, Mitt",Far West,2012-10-06 00:00:00,-5000.0
2858,"Romney, Mitt",Far West,2012-10-07 00:00:00,-2500.0
2859,"Romney, Mitt",Far West,2012-10-08 00:00:00,-2500.0
2860,"Romney, Mitt",Far West,2012-10-09 00:00:00,-850.0
2861,"Romney, Mitt",Far West,2012-10-10 00:00:00,-10250.0
2862,"Romney, Mitt",Far West,2012-10-11 00:00:00,-11975.0
2863,"Romney, Mitt",Far West,2012-10-12 00:00:00,-5400.0
2864,"Romney, Mitt",Far West,2012-10-13 00:00:00,-2750.0
2865,"Romney, Mitt",Far West,2012-10-15 00:00:00,-7153.5
2866,"Romney, Mitt",Far West,2012-10-16 00:00:00,-370.0
2867,"Romney, Mitt",Far West,2012-10-17 00:00:00,-14336.2
2868,"Romney, Mitt",Far West,2012-10-18 00:00:00,-7498.0
2869,"Romney, Mitt",Far West,2012-10-19 00:00:00,-5165.0
2870,"Romney, Mitt",Far West,2012-10-20 00:00:00,-125.0
2871,"Romney, Mitt",Far West,2012-10-21 00:00:00,-2565.0
2872,"Romney, Mitt",Far West,2012-10-22 00:00:00,-26015.0
2873,"Romney, Mitt",Far West,2012-10-23 00:00:00,-6400.0
2874,"Romney, Mitt",Far West,2012-10-24 00:00:00,-2710.0
2875,"Romney, Mitt",Far West,2012-10-25 00:00:00,-4350.0
2876,"Romney, Mitt",Far West,2012-10-26 00:00:00,-2735.0
2877,"Romney, Mitt",Far West,2012-10-27 00:00:00,-24395.0
2878,"Romney, Mitt",Far West,2012-10-29 00:00:00,-1412.98
2879,"Romney, Mitt",Far West,2012-10-30 00:00:00,-44550.0
2880,"Romney, Mitt",Far West,2012-10-31 00:00:00,-7535.0
2881,"Romney, Mitt",Far West,2012-11-02 00:00:00,-1250.0
2882,"Romney, Mitt",Far West,2012-11-03 00:00:00,-33850.0
2883,"Romney, Mitt",Far West,2012-11-05 00:00:00,-2500.0
2884,"Romney, Mitt",Far West,2012-11-06 00:00:00,-2500.0
2885,"Romney, Mitt",Far West,2012-11-07 00:00:00,-35.0
2886,"Romney, Mitt",Far West,2012-11-08 00:00:00,-113.0
2887,"Romney, Mitt",Far West,2012-11-13 00:00:00,-8190.0
2888,"Romney, Mitt",Far West,2012-11-16 00:00:00,-2500.0
2889,"Romney, Mitt",Far West,2012-11-19 00:00:00,-12260.0
2890,"Romney, Mitt",Far West,2012-11-20 00:00:00,-212.45
2891,"Romney, Mitt",Far West,2012-11-27 00:00:00,-6250.0
2892,"Romney, Mitt",Far West,2012-11-28 00:00:00,-2500.0
2893,"Romney, Mitt",Far West,2012-11-29 00:00:00,-10000.0
2894,"Romney, Mitt",Far West,2012-11-30 00:00:00,-18500.0
2895,"Romney, Mitt",Far West,2012-12-01 00:00:00,-12067.0
2896,"Romney, Mitt",Far West,2012-12-03 00:00:00,-500.0
2897,"Romney, Mitt",Far West,2012-12-04 00:00:00,-9755.56
2898,"Romney, Mitt",Far West,2012-12-06 00:00:00,-200.0
2899,"Romney, Mitt",Far West,2012-12-07 00:00:00,-120.0
2900,"Romney, Mitt",Far West,2012-12-09 00:00:00,-200.0
2901,"Romney, Mitt",Far West,2012-12-13 00:00:00,-44234.0
2902,"Romney, Mitt",Far West,2012-12-14 00:00:00,-5000.0
2903,"Romney, Mitt",Far West,2012-12-20 00:00:00,-500.0
2904,"Romney, Mitt",Far West,2012-12-27 00:00:00,-1250.0
2905,"Romney, Mitt",Far West,2012-12-31 00:00:00,-15820.0
2906,"Romney, Mitt",Great Lakes,2011-05-17 00:00:00,-2500.0
2907,"Romney, Mitt",Great Lakes,2011-05-18 00:00:00,-5000.0
2908,"Romney, Mitt",Great Lakes,2011-05-20 00:00:00,-2500.0
2909,"Romney, Mitt",Great Lakes,2011-05-26 00:00:00,-2500.0
2910,"Romney, Mitt",Great Lakes,2011-06-02 00:00:00,-2500.0
2911,"Romney, Mitt",Great Lakes,2011-06-09 00:00:00,-2500.0
2912,"Romney, Mitt",Great Lakes,2011-06-15 00:00:00,-1000.0
2913,"Romney, Mitt",Great Lakes,2011-06-23 00:00:00,-2500.0
2914,"Romney, Mitt",Great Lakes,2011-07-06 00:00:00,-500.0
2915,"Romney, Mitt",Great Lakes,2011-07-08 00:00:00,-2500.0
2916,"Romney, Mitt",Great Lakes,2011-07-11 00:00:00,-2500.0
2917,"Romney, Mitt",Great Lakes,2011-07-13 00:00:00,-2500.0
2918,"Romney, Mitt",Great Lakes,2011-07-14 00:00:00,-2500.0
2919,"Romney, Mitt",Great Lakes,2011-07-15 00:00:00,-2500.0
2920,"Romney, Mitt",Great Lakes,2011-07-19 00:00:00,-5000.0
2921,"Romney, Mitt",Great Lakes,2011-08-01 00:00:00,-54.56
2922,"Romney, Mitt",Great Lakes,2011-08-10 00:00:00,-2500.0
2923,"Romney, Mitt",Great Lakes,2011-08-11 00:00:00,-2500.0
2924,"Romney, Mitt",Great Lakes,2011-08-26 00:00:00,-5000.0
2925,"Romney, Mitt",Great Lakes,2011-09-06 00:00:00,-1500.0
2926,"Romney, Mitt",Great Lakes,2011-09-24 00:00:00,-250.0
2927,"Romney, Mitt",Great Lakes,2011-09-30 00:00:00,-500.0
2928,"Romney, Mitt",Great Lakes,2011-10-13 00:00:00,-10000.0
2929,"Romney, Mitt",Great Lakes,2011-10-21 00:00:00,-2500.0
2930,"Romney, Mitt",Great Lakes,2011-10-23 00:00:00,-1000.0
2931,"Romney, Mitt",Great Lakes,2011-10-25 00:00:00,-3500.0
2932,"Romney, Mitt",Great Lakes,2011-10-26 00:00:00,-2500.0
2933,"Romney, Mitt",Great Lakes,2011-11-04 00:00:00,-20.0
2934,"Romney, Mitt",Great Lakes,2011-11-07 00:00:00,-2500.0
2935,"Romney, Mitt",Great Lakes,2011-11-09 00:00:00,-10000.0
2936,"Romney, Mitt",Great Lakes,2011-11-11 00:00:00,-3000.0
2937,"Romney, Mitt",Great Lakes,2011-11-14 00:00:00,-6600.0
2938,"Romney, Mitt",Great Lakes,2011-11-15 00:00:00,-2500.0
2939,"Romney, Mitt",Great Lakes,2011-11-16 00:00:00,-15455.0
2940,"Romney, Mitt",Great Lakes,2011-11-18 00:00:00,-5000.0
2941,"Romney, Mitt",Great Lakes,2011-11-21 00:00:00,-2700.0
2942,"Romney, Mitt",Great Lakes,2011-11-29 00:00:00,-2600.0
2943,"Romney, Mitt",Great Lakes,2011-12-05 00:00:00,-2100.0
2944,"Romney, Mitt",Great Lakes,2011-12-06 00:00:00,-5300.0
2945,"Romney, Mitt",Great Lakes,2011-12-08 00:00:00,-1500.0
2946,"Romney, Mitt",Great Lakes,2011-12-12 00:00:00,-3500.0
2947,"Romney, Mitt",Great Lakes,2011-12-15 00:00:00,-2500.0
2948,"Romney, Mitt",Great Lakes,2011-12-19 00:00:00,-3000.0
2949,"Romney, Mitt",Great Lakes,2011-12-20 00:00:00,-2500.0
2950,"Romney, Mitt",Great Lakes,2011-12-21 00:00:00,-2500.0
2951,"Romney, Mitt",Great Lakes,2011-12-22 00:00:00,-5000.0
2952,"Romney, Mitt",Great Lakes,2011-12-31 00:00:00,-500.0
2953,"Romney, Mitt",Great Lakes,2012-01-03 00:00:00,-20400.0
2954,"Romney, Mitt",Great Lakes,2012-01-04 00:00:00,-3750.0
2955,"Romney, Mitt",Great Lakes,2012-01-06 00:00:00,-13600.0
2956,"Romney, Mitt",Great Lakes,2012-01-09 00:00:00,-3000.0
2957,"Romney, Mitt",Great Lakes,2012-01-11 00:00:00,-9000.0
2958,"Romney, Mitt",Great Lakes,2012-01-12 00:00:00,-2500.0
2959,"Romney, Mitt",Great Lakes,2012-01-13 00:00:00,-12798.28
2960,"Romney, Mitt",Great Lakes,2012-01-16 00:00:00,-100.0
2961,"Romney, Mitt",Great Lakes,2012-01-17 00:00:00,-5000.0
2962,"Romney, Mitt",Great Lakes,2012-01-18 00:00:00,-150.0
2963,"Romney, Mitt",Great Lakes,2012-01-20 00:00:00,-100.0
2964,"Romney, Mitt",Great Lakes,2012-01-23 00:00:00,-250.0
2965,"Romney, Mitt",Great Lakes,2012-02-03 00:00:00,-2500.0
2966,"Romney, Mitt",Great Lakes,2012-02-06 00:00:00,-6000.0
2967,"Romney, Mitt",Great Lakes,2012-02-07 00:00:00,-500.0
2968,"Romney, Mitt",Great Lakes,2012-02-08 00:00:00,-2500.0
2969,"Romney, Mitt",Great Lakes,2012-02-09 00:00:00,-300.0
2970,"Romney, Mitt",Great Lakes,2012-02-10 00:00:00,-6.0
2971,"Romney, Mitt",Great Lakes,2012-02-14 00:00:00,-2500.0
2972,"Romney, Mitt",Great Lakes,2012-02-21 00:00:00,-2560.0
2973,"Romney, Mitt",Great Lakes,2012-02-22 00:00:00,-1000.0
2974,"Romney, Mitt",Great Lakes,2012-02-24 00:00:00,-5029.09
2975,"Romney, Mitt",Great Lakes,2012-02-28 00:00:00,-2500.0
2976,"Romney, Mitt",Great Lakes,2012-03-01 00:00:00,-2500.0
2977,"Romney, Mitt",Great Lakes,2012-03-02 00:00:00,-71.0
2978,"Romney, Mitt",Great Lakes,2012-03-06 00:00:00,-15000.0
2979,"Romney, Mitt",Great Lakes,2012-03-07 00:00:00,-1835.12
2980,"Romney, Mitt",Great Lakes,2012-03-08 00:00:00,-6500.0
2981,"Romney, Mitt",Great Lakes,2012-03-13 00:00:00,-2500.0
2982,"Romney, Mitt",Great Lakes,2012-03-17 00:00:00,-100.0
2983,"Romney, Mitt",Great Lakes,2012-03-22 00:00:00,-500.0
2984,"Romney, Mitt",Great Lakes,2012-03-26 00:00:00,-15600.0
2985,"Romney, Mitt",Great Lakes,2012-04-02 00:00:00,-14775.0
2986,"Romney, Mitt",Great Lakes,2012-04-03 00:00:00,-2500.0
2987,"Romney, Mitt",Great Lakes,2012-04-04 00:00:00,-3.0
2988,"Romney, Mitt",Great Lakes,2012-04-05 00:00:00,-5000.0
2989,"Romney, Mitt",Great Lakes,2012-04-06 00:00:00,-2600.0
2990,"Romney, Mitt",Great Lakes,2012-04-10 00:00:00,-2500.0
2991,"Romney, Mitt",Great Lakes,2012-04-11 00:00:00,-12500.0
2992,"Romney, Mitt",Great Lakes,2012-04-13 00:00:00,-65799.31
2993,"Romney, Mitt",Great Lakes,2012-04-16 00:00:00,-2500.0
2994,"Romney, Mitt",Great Lakes,2012-04-18 00:00:00,-2755.0
2995,"Romney, Mitt",Great Lakes,2012-04-20 00:00:00,-13515.0
2996,"Romney, Mitt",Great Lakes,2012-04-24 00:00:00,-26625.0
2997,"Romney, Mitt",Great Lakes,2012-04-26 00:00:00,-3000.0
2998,"Romney, Mitt",Great Lakes,2012-04-29 00:00:00,-2500.0
2999,"Romney, Mitt",Great Lakes,2012-04-30 00:00:00,-1109.23
3000,"Romney, Mitt",Great Lakes,2012-05-01 00:00:00,-10085.0
3001,"Romney, Mitt",Great Lakes,2012-05-02 00:00:00,-8600.0
3002,"Romney, Mitt",Great Lakes,2012-05-07 00:00:00,-95054.0
3003,"Romney, Mitt",Great Lakes,2012-05-08 00:00:00,-12550.0
3004,"Romney, Mitt",Great Lakes,2012-05-09 00:00:00,-5250.0
3005,"Romney, Mitt",Great Lakes,2012-05-10 00:00:00,-6705.0
3006,"Romney, Mitt",Great Lakes,2012-05-11 00:00:00,-3000.0
3007,"Romney, Mitt",Great Lakes,2012-05-13 00:00:00,-250.0
3008,"Romney, Mitt",Great Lakes,2012-05-14 00:00:00,-26138.239999999998
3009,"Romney, Mitt",Great Lakes,2012-05-15 00:00:00,-5000.0
3010,"Romney, Mitt",Great Lakes,2012-05-16 00:00:00,-3550.0
3011,"Romney, Mitt",Great Lakes,2012-05-18 00:00:00,-12812.0
3012,"Romney, Mitt",Great Lakes,2012-05-20 00:00:00,-1500.0
3013,"Romney, Mitt",Great Lakes,2012-05-21 00:00:00,-20769.33
3014,"Romney, Mitt",Great Lakes,2012-05-22 00:00:00,-41330.0
3015,"Romney, Mitt",Great Lakes,2012-05-23 00:00:00,-800.0
3016,"Romney, Mitt",Great Lakes,2012-05-24 00:00:00,-2562.0
3017,"Romney, Mitt",Great Lakes,2012-05-25 00:00:00,-580.0
3018,"Romney, Mitt",Great Lakes,2012-05-30 00:00:00,-24.0
3019,"Romney, Mitt",Great Lakes,2012-05-31 00:00:00,-23868.0
3020,"Romney, Mitt",Great Lakes,2012-06-01 00:00:00,-3050.0
3021,"Romney, Mitt",Great Lakes,2012-06-03 00:00:00,-2500.0
3022,"Romney, Mitt",Great Lakes,2012-06-04 00:00:00,-7500.0
3023,"Romney, Mitt",Great Lakes,2012-06-06 00:00:00,-1000.0
3024,"Romney, Mitt",Great Lakes,2012-06-07 00:00:00,-7600.0
3025,"Romney, Mitt",Great Lakes,2012-06-12 00:00:00,-3325.0
3026,"Romney, Mitt",Great Lakes,2012-06-14 00:00:00,-6500.0
3027,"Romney, Mitt",Great Lakes,2012-06-18 00:00:00,-9500.0
3028,"Romney, Mitt",Great Lakes,2012-06-19 00:00:00,-250.0
3029,"Romney, Mitt",Great Lakes,2012-06-20 00:00:00,-2975.0
3030,"Romney, Mitt",Great Lakes,2012-06-21 00:00:00,-11861.0
3031,"Romney, Mitt",Great Lakes,2012-06-22 00:00:00,-2500.0
3032,"Romney, Mitt",Great Lakes,2012-06-25 00:00:00,-38138.0
3033,"Romney, Mitt",Great Lakes,2012-06-26 00:00:00,-5125.0
3034,"Romney, Mitt",Great Lakes,2012-06-27 00:00:00,-7500.0
3035,"Romney, Mitt",Great Lakes,2012-06-28 00:00:00,-1250.0
3036,"Romney, Mitt",Great Lakes,2012-06-29 00:00:00,-10681.55
3037,"Romney, Mitt",Great Lakes,2012-06-30 00:00:00,-44610.12
3038,"Romney, Mitt",Great Lakes,2012-07-02 00:00:00,-16249.0
3039,"Romney, Mitt",Great Lakes,2012-07-03 00:00:00,-5625.0
3040,"Romney, Mitt",Great Lakes,2012-07-04 00:00:00,-89.0
3041,"Romney, Mitt",Great Lakes,2012-07-05 00:00:00,-12475.0
3042,"Romney, Mitt",Great Lakes,2012-07-06 00:00:00,-11000.0
3043,"Romney, Mitt",Great Lakes,2012-07-09 00:00:00,-1750.0
3044,"Romney, Mitt",Great Lakes,2012-07-10 00:00:00,-45.0
3045,"Romney, Mitt",Great Lakes,2012-07-11 00:00:00,-4000.0
3046,"Romney, Mitt",Great Lakes,2012-07-13 00:00:00,-1000.0
3047,"Romney, Mitt",Great Lakes,2012-07-16 00:00:00,-3000.0
3048,"Romney, Mitt",Great Lakes,2012-07-17 00:00:00,-17250.0
3049,"Romney, Mitt",Great Lakes,2012-07-19 00:00:00,-15831.0
3050,"Romney, Mitt",Great Lakes,2012-07-23 00:00:00,-3000.0
3051,"Romney, Mitt",Great Lakes,2012-07-24 00:00:00,-21750.0
3052,"Romney, Mitt",Great Lakes,2012-07-25 00:00:00,-2837.12
3053,"Romney, Mitt",Great Lakes,2012-07-26 00:00:00,-1400.0
3054,"Romney, Mitt",Great Lakes,2012-07-27 00:00:00,-2300.0
3055,"Romney, Mitt",Great Lakes,2012-07-30 00:00:00,-23831.0
3056,"Romney, Mitt",Great Lakes,2012-07-31 00:00:00,-127665.72
3057,"Romney, Mitt",Great Lakes,2012-08-01 00:00:00,-267.07
3058,"Romney, Mitt",Great Lakes,2012-08-05 00:00:00,-50.0
3059,"Romney, Mitt",Great Lakes,2012-08-06 00:00:00,-2505.0
3060,"Romney, Mitt",Great Lakes,2012-08-07 00:00:00,-500.0
3061,"Romney, Mitt",Great Lakes,2012-08-09 00:00:00,-5750.0
3062,"Romney, Mitt",Great Lakes,2012-08-10 00:00:00,-3125.0
3063,"Romney, Mitt",Great Lakes,2012-08-11 00:00:00,-90.0
3064,"Romney, Mitt",Great Lakes,2012-08-12 00:00:00,-5005.0
3065,"Romney, Mitt",Great Lakes,2012-08-13 00:00:00,-10305.67
3066,"Romney, Mitt",Great Lakes,2012-08-14 00:00:00,-2600.0
3067,"Romney, Mitt",Great Lakes,2012-08-15 00:00:00,-49330.0
3068,"Romney, Mitt",Great Lakes,2012-08-16 00:00:00,-22976.33
