"SubjectAssgn","GenID","ExpAssgn","Language","Training","TrainType","Sex","Instrument","InstYears","InstPlay","EarTrain","EarTrainYear","Vowel","VowelHeight","VowelPosition","F1","F2","F3","F1.F2","F1.F3","F2.F3","BarkF2.F1","BarkF3.F1","BarkF3.F2","Item","ItemType","SCGDiff","logSCGDiff","RT","RespNum","RespNum2","absRT","logAbsRT","ItemPair"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-375.31,0,0,375.31,2.574390136,"2-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-653.42,0,0,653.42,2.815192423,"2-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-594.94,0,0,594.94,2.774473169,"2-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-632.84,0,0,632.84,2.801293922,"2-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-493.05,0,0,493.05,2.692890963,"2-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-513.36,0,0,513.36,2.710422026,"2-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-731.58,0,0,731.58,2.864261824,"2-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-426.08,0,0,426.08,2.629491149,"2-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-939,0,0,939,2.972665592,"2-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-473.14,0,0,473.14,2.674989666,"4-2"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-572.56,0,0,572.56,2.757821004,"4-2"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-512.24,0,0,512.24,2.709473489,"4-2"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-414.68,0,0,414.68,2.61771309,"4-2"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-426.17,0,0,426.17,2.629582875,"4-2"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-467.45,0,0,467.45,2.669735164,"4-2"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-394.33,0,0,394.33,2.595859819,"4-2"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,1104.19,1,100,1104.19,3.04304381,"4-2"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-868.22,0,0,868.22,2.938629786,"4-2"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-324.65,0,0,324.65,2.511415407,"4-2"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-272.24,0,0,272.24,2.434951936,"4-2"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-471.82,0,0,471.82,2.673776346,"4-2"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-429.54,0,0,429.54,2.633003613,"4-2"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-631.88,0,0,631.88,2.800634609,"4-2"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-518.96,0,0,518.96,2.715133885,"4-2"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-550.36,0,0,550.36,2.740646862,"4-2"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-392.26,0,0,392.26,2.593574024,"4-2"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-656.95,0,0,656.95,2.817532317,"4-2"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,721.79,1,100,721.79,2.858410861,"4-2"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,796.77,1,100,796.77,2.901332974,"4-2"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,920.31,1,100,920.31,2.963934141,"4-4"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,451.11,1,100,451.11,2.654282454,"4-4"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,894.87,1,100,894.87,2.951759949,"4-4"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,689.58,1,100,689.58,2.838584657,"4-4"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,451.52,1,100,451.52,2.654676992,"4-4"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,522.73,1,100,522.73,2.718277425,"4-4"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,762.84,1,100,762.84,2.882433457,"4-4"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,409.73,1,100,409.73,2.612497764,"4-4"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,569.32,1,100,569.32,2.755356441,"4-4"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,499,1,100,499,2.698100546,"4-4"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,342.4,1,100,342.4,2.534533756,"4-4"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,727.32,1,100,727.32,2.86172553,"4-4"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,576.97,1,100,576.97,2.761153232,"4-4"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,661.64,1,100,661.64,2.820621753,"4-4"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,502.22,1,100,502.22,2.700894004,"4-4"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,591.99,1,100,591.99,2.772314371,"4-4"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,438.29,1,100,438.29,2.641761562,"4-4"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,407.51,1,100,407.51,2.61013827,"4-4"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,433.5,1,100,433.5,2.636989102,"4-4"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,492.76,1,100,492.76,2.692635447,"4-4"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-1184.97,0,0,1184.97,3.073707355,"4-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-489.53,0,0,489.53,2.689779312,"4-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-495.53,0,0,495.53,2.695069952,"4-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-553.31,0,0,553.31,2.742968519,"4-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-511.8,0,0,511.8,2.709100282,"4-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-446.81,0,0,446.81,2.650122884,"4-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-577.11,0,0,577.11,2.7612586,"4-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-625.86,0,0,625.86,2.796477196,"4-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-460.73,0,0,460.73,2.663446492,"4-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-772.6,0,0,772.6,2.887954704,"4-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-365.21,0,0,365.21,2.562542661,"4-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-1069.04,0,0,1069.04,3.028993955,"4-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-412.98,0,0,412.98,2.61592902,"4-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-919.19,0,0,919.19,2.963405291,"4-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-429.99,0,0,429.99,2.633458356,"4-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-794.2,0,0,794.2,2.899929883,"4-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-783.69,0,0,783.69,2.894144305,"4-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,959.08,1,100,959.08,2.981854835,"4-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,608.45,1,100,608.45,2.784224895,"4-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,628.04,1,100,628.04,2.797987305,"4-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-square-square","same",0,0,680.58,1,100,680.58,2.832879182,"square-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-square-square","same",0,0,525.64,1,100,525.64,2.720688407,"square-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-square-square","same",0,0,958.95,1,100,958.95,2.981795963,"square-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-square-square","same",0,0,821.63,1,100,821.63,2.914676288,"square-square"
"a-i-subject-1","Subject1","a-i","english","yes","formal","female","piano","12","current","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-square-square","same",0,0,325.73,1,100,325.73,2.512857759,"square-square"
